,idx,real_data,sim_data,timestep,timeunit,Diff
52240,6291,0,0,1650.0,10000.0,0
52241,6292,0,4,1650.0,10000.0,4
52242,6293,0,0,1650.0,10000.0,0
52243,6294,0,0,1650.0,10000.0,0
52244,6295,0,0,1650.0,10000.0,0
52245,6296,0,1,1650.0,10000.0,1
52246,6297,0,0,1650.0,10000.0,0
52247,6298,0,0,1650.0,10000.0,0
52248,6299,2,0,1650.0,10000.0,2
52249,6300,0,0,1650.0,10000.0,0
52250,6301,0,1,1650.0,10000.0,1
52251,6302,0,0,1650.0,10000.0,0
52252,6303,1,0,1650.0,10000.0,1
52253,6304,3,0,1650.0,10000.0,3
52254,6305,3,0,1650.0,10000.0,3
52255,6306,1,0,1650.0,10000.0,1
52256,6307,0,0,1650.0,10000.0,0
52257,6308,0,0,1650.0,10000.0,0
52258,6309,2,0,1650.0,10000.0,2
52259,6310,2,0,1650.0,10000.0,2
52260,6311,2,0,1650.0,10000.0,2
52261,6312,1,0,1650.0,10000.0,1
52262,6313,2,0,1650.0,10000.0,2
52263,6314,0,1,1650.0,10000.0,1
52264,6315,0,2,1650.0,10000.0,2
52265,6316,0,0,1650.0,10000.0,0
52266,6317,2,0,1650.0,10000.0,2
52267,6318,0,0,1650.0,10000.0,0
52268,6319,0,0,1650.0,10000.0,0
52269,6320,0,2,1650.0,10000.0,2
52270,6321,2,5,1650.0,10000.0,3
52271,6322,1,0,1650.0,10000.0,1
52272,6323,0,0,1650.0,10000.0,0
52273,6324,0,0,1650.0,10000.0,0
52274,6325,0,2,1650.0,10000.0,2
52275,6326,1,0,1650.0,10000.0,1
52276,6327,2,0,1650.0,10000.0,2
52277,6328,2,0,1650.0,10000.0,2
52278,6329,2,0,1650.0,10000.0,2
52279,6330,2,1,1650.0,10000.0,1
52280,6331,0,0,1650.0,10000.0,0
52281,6332,1,0,1650.0,10000.0,1
52282,6333,1,2,1650.0,10000.0,1
52283,6334,0,0,1650.0,10000.0,0
52284,6335,1,0,1650.0,10000.0,1
52285,6336,0,4,1650.0,10000.0,4
52286,6337,0,0,1650.0,10000.0,0
52287,6338,0,0,1650.0,10000.0,0
52288,6339,0,0,1650.0,10000.0,0
52289,6340,0,0,1650.0,10000.0,0
52290,6341,0,0,1650.0,10000.0,0
52291,6342,0,0,1650.0,10000.0,0
52292,6343,3,0,1650.0,10000.0,3
52293,6344,1,1,1650.0,10000.0,0
52294,6345,2,0,1650.0,10000.0,2
52295,6346,1,0,1650.0,10000.0,1
52296,6347,0,4,1650.0,10000.0,4
52297,6348,3,0,1650.0,10000.0,3
52298,6349,1,1,1650.0,10000.0,0
52299,6350,0,0,1650.0,10000.0,0
52300,6351,0,0,1650.0,10000.0,0
52301,6352,0,0,1650.0,10000.0,0
52302,6353,0,0,1650.0,10000.0,0
52303,6354,1,0,1650.0,10000.0,1
52304,6355,1,1,1650.0,10000.0,0
52305,6356,2,0,1650.0,10000.0,2
52306,6357,2,0,1650.0,10000.0,2
52307,6358,0,1,1650.0,10000.0,1
52308,6359,0,0,1650.0,10000.0,0
52309,6360,1,0,1650.0,10000.0,1
52310,6361,0,0,1650.0,10000.0,0
52311,6362,1,0,1650.0,10000.0,1
52312,6363,0,0,1650.0,10000.0,0
52313,6364,0,0,1650.0,10000.0,0
52314,6365,0,0,1650.0,10000.0,0
52315,6366,3,1,1650.0,10000.0,2
52316,6367,2,0,1650.0,10000.0,2
52317,6368,0,0,1650.0,10000.0,0
52318,6369,0,1,1650.0,10000.0,1
52319,6370,0,0,1650.0,10000.0,0
52320,6371,0,0,1650.0,10000.0,0
52321,6372,0,0,1650.0,10000.0,0
52322,6373,1,2,1650.0,10000.0,1
52323,6374,0,0,1650.0,10000.0,0
52324,6375,0,0,1650.0,10000.0,0
52325,6376,0,0,1650.0,10000.0,0
52326,6377,2,0,1650.0,10000.0,2
52327,6378,1,0,1650.0,10000.0,1
52328,6379,0,0,1650.0,10000.0,0
52329,6380,0,0,1650.0,10000.0,0
52330,6381,0,0,1650.0,10000.0,0
52331,6382,0,0,1650.0,10000.0,0
52332,6383,0,0,1650.0,10000.0,0
52333,6384,0,0,1650.0,10000.0,0
52334,6385,0,0,1650.0,10000.0,0
52335,6386,1,1,1650.0,10000.0,0
52336,6387,0,1,1650.0,10000.0,1
52337,6388,0,0,1650.0,10000.0,0
52338,6389,0,0,1650.0,10000.0,0
52339,6390,0,0,1650.0,10000.0,0
52340,6391,0,0,1650.0,10000.0,0
52341,6392,0,0,1650.0,10000.0,0
52342,6393,0,0,1650.0,10000.0,0
52343,6394,0,1,1650.0,10000.0,1
52344,6395,0,0,1650.0,10000.0,0
52345,6396,0,0,1650.0,10000.0,0
52346,6397,0,0,1650.0,10000.0,0
52347,6398,3,1,1650.0,10000.0,2
52348,6399,0,0,1650.0,10000.0,0
52349,6400,1,0,1650.0,10000.0,1
52350,6401,0,0,1650.0,10000.0,0
52351,6402,2,1,1650.0,10000.0,1
52352,6403,4,0,1650.0,10000.0,4
52353,6404,0,0,1650.0,10000.0,0
52354,6405,0,0,1650.0,10000.0,0
52355,6406,0,1,1650.0,10000.0,1
52356,6407,2,0,1650.0,10000.0,2
52357,6408,1,6,1650.0,10000.0,5
52358,6409,0,0,1650.0,10000.0,0
52359,6410,1,0,1650.0,10000.0,1
52360,6411,2,0,1650.0,10000.0,2
52361,6412,0,1,1650.0,10000.0,1
52362,6413,0,0,1650.0,10000.0,0
52363,6414,0,0,1650.0,10000.0,0
52364,6415,0,0,1650.0,10000.0,0
52365,6416,0,0,1650.0,10000.0,0
52366,6417,0,2,1650.0,10000.0,2
52367,6418,0,1,1650.0,10000.0,1
52368,6419,1,1,1650.0,10000.0,0
52369,6420,0,0,1650.0,10000.0,0
52370,6421,0,4,1650.0,10000.0,4
52371,6422,0,0,1650.0,10000.0,0
52372,6423,0,4,1650.0,10000.0,4
52373,6424,0,0,1650.0,10000.0,0
52374,6425,0,0,1650.0,10000.0,0
52375,6426,0,1,1650.0,10000.0,1
52376,6427,0,0,1650.0,10000.0,0
52377,6428,0,0,1650.0,10000.0,0
52378,6429,1,0,1650.0,10000.0,1
52379,6430,1,1,1650.0,10000.0,0
52380,6431,1,0,1650.0,10000.0,1
52381,6432,2,0,1650.0,10000.0,2
52382,6433,0,0,1650.0,10000.0,0
52383,6434,0,0,1650.0,10000.0,0
52384,6435,0,0,1650.0,10000.0,0
52385,6436,1,0,1650.0,10000.0,1
52386,6437,0,0,1650.0,10000.0,0
52387,6438,0,1,1650.0,10000.0,1
52388,6439,0,0,1650.0,10000.0,0
52389,6440,1,0,1650.0,10000.0,1
52390,6441,2,0,1650.0,10000.0,2
52391,6442,0,0,1650.0,10000.0,0
52392,6443,1,2,1650.0,10000.0,1
52393,6444,0,2,1650.0,10000.0,2
52394,6445,1,0,1650.0,10000.0,1
52395,6446,1,0,1650.0,10000.0,1
52396,6447,0,0,1650.0,10000.0,0
52397,6448,0,0,1650.0,10000.0,0
52398,6449,0,0,1650.0,10000.0,0
52399,6450,1,0,1650.0,10000.0,1
52400,6451,0,0,1650.0,10000.0,0
52401,6452,2,0,1650.0,10000.0,2
52402,6453,1,0,1650.0,10000.0,1
52403,6454,0,1,1650.0,10000.0,1
52404,6455,0,0,1650.0,10000.0,0
52405,6456,0,0,1650.0,10000.0,0
52406,6457,0,4,1650.0,10000.0,4
52407,6458,0,0,1650.0,10000.0,0
52408,6459,0,0,1650.0,10000.0,0
52409,6460,0,0,1650.0,10000.0,0
52410,6461,1,0,1650.0,10000.0,1
52411,6462,2,1,1650.0,10000.0,1
52412,6463,1,1,1650.0,10000.0,0
52413,6464,0,0,1650.0,10000.0,0
52414,6465,0,0,1650.0,10000.0,0
52415,6466,0,0,1650.0,10000.0,0
52416,6467,0,0,1650.0,10000.0,0
52417,6468,0,0,1650.0,10000.0,0
52418,6469,0,0,1650.0,10000.0,0
52419,6470,0,0,1650.0,10000.0,0
52420,6471,1,3,1650.0,10000.0,2
52421,6472,0,0,1650.0,10000.0,0
52422,6473,0,2,1650.0,10000.0,2
52423,6474,1,0,1650.0,10000.0,1
52424,6475,0,0,1650.0,10000.0,0
52425,6476,0,2,1650.0,10000.0,2
52426,6477,0,0,1650.0,10000.0,0
52427,6478,0,0,1650.0,10000.0,0
52428,6479,0,0,1650.0,10000.0,0
52429,6480,0,0,1650.0,10000.0,0
52430,6481,0,0,1650.0,10000.0,0
52431,6482,0,2,1650.0,10000.0,2
52432,6483,1,3,1650.0,10000.0,2
52433,6484,1,2,1650.0,10000.0,1
52434,6485,0,0,1650.0,10000.0,0
52435,6486,1,0,1650.0,10000.0,1
52436,6487,0,0,1650.0,10000.0,0
52437,6488,0,0,1650.0,10000.0,0
52438,6489,0,0,1650.0,10000.0,0
52439,6490,0,0,1650.0,10000.0,0
52440,6491,0,0,1650.0,10000.0,0
52441,6492,0,1,1650.0,10000.0,1
52442,6493,0,1,1650.0,10000.0,1
52443,6494,3,0,1650.0,10000.0,3
52444,6495,0,0,1650.0,10000.0,0
52445,6496,0,1,1650.0,10000.0,1
52446,6497,0,0,1650.0,10000.0,0
52447,6498,0,0,1650.0,10000.0,0
52448,6499,0,1,1650.0,10000.0,1
52449,6500,0,0,1650.0,10000.0,0
52450,6501,1,0,1650.0,10000.0,1
52451,6502,0,0,1650.0,10000.0,0
52452,6503,0,0,1650.0,10000.0,0
52453,6504,0,0,1650.0,10000.0,0
52454,6505,0,0,1650.0,10000.0,0
52455,6506,2,0,1650.0,10000.0,2
52456,6507,1,0,1650.0,10000.0,1
52457,6508,0,2,1650.0,10000.0,2
52458,6509,0,0,1650.0,10000.0,0
52459,6510,1,0,1650.0,10000.0,1
52460,6511,1,0,1650.0,10000.0,1
52461,6512,1,0,1650.0,10000.0,1
52462,6513,0,0,1650.0,10000.0,0
52463,6514,0,0,1650.0,10000.0,0
52464,6515,0,0,1650.0,10000.0,0
52465,6516,1,0,1650.0,10000.0,1
52466,6517,1,0,1650.0,10000.0,1
52467,6518,0,0,1650.0,10000.0,0
52468,6519,1,2,1650.0,10000.0,1
52469,6520,1,0,1650.0,10000.0,1
52470,6521,0,0,1650.0,10000.0,0
52471,6522,0,0,1650.0,10000.0,0
52472,6523,0,0,1650.0,10000.0,0
52473,6524,0,1,1650.0,10000.0,1
52474,6525,0,0,1650.0,10000.0,0
52475,6526,1,0,1650.0,10000.0,1
52476,6527,2,0,1650.0,10000.0,2
52477,6528,1,0,1650.0,10000.0,1
52478,6529,1,0,1650.0,10000.0,1
52479,6530,0,2,1650.0,10000.0,2
52480,6531,5,0,1650.0,10000.0,5
52481,6532,0,0,1650.0,10000.0,0
52482,6533,2,2,1650.0,10000.0,0
52483,6534,2,0,1650.0,10000.0,2
52484,6535,2,0,1650.0,10000.0,2
52485,6536,2,0,1650.0,10000.0,2
52486,6537,0,2,1650.0,10000.0,2
52487,6538,1,2,1650.0,10000.0,1
52488,6539,0,5,1650.0,10000.0,5
52489,6540,1,1,1650.0,10000.0,0
52490,6541,0,0,1650.0,10000.0,0
52491,6542,1,0,1650.0,10000.0,1
52492,6543,1,0,1650.0,10000.0,1
52493,6544,0,0,1650.0,10000.0,0
52494,6545,0,0,1650.0,10000.0,0
52495,6546,0,0,1650.0,10000.0,0
52496,6547,0,0,1650.0,10000.0,0
52497,6548,0,0,1650.0,10000.0,0
52498,6549,2,0,1650.0,10000.0,2
52499,6550,1,0,1650.0,10000.0,1
52500,6551,1,0,1650.0,10000.0,1
52501,6552,0,1,1650.0,10000.0,1
52502,6553,0,0,1650.0,10000.0,0
52503,6554,1,0,1650.0,10000.0,1
52504,6555,0,0,1650.0,10000.0,0
52505,6556,0,3,1650.0,10000.0,3
52506,6557,0,3,1650.0,10000.0,3
52507,6558,0,0,1650.0,10000.0,0
52508,6559,0,0,1650.0,10000.0,0
52509,6560,1,0,1650.0,10000.0,1
52510,6561,1,0,1650.0,10000.0,1
52511,6562,0,0,1650.0,10000.0,0
52512,6563,0,0,1650.0,10000.0,0
52513,6564,0,1,1650.0,10000.0,1
52514,6565,0,1,1650.0,10000.0,1
52515,6566,0,0,1650.0,10000.0,0
52516,6567,0,0,1650.0,10000.0,0
52517,6568,0,0,1650.0,10000.0,0
52518,6569,0,0,1650.0,10000.0,0
52519,6570,1,0,1650.0,10000.0,1
52520,6571,2,0,1650.0,10000.0,2
52521,6572,0,0,1650.0,10000.0,0
52522,6573,0,0,1650.0,10000.0,0
52523,6574,0,0,1650.0,10000.0,0
52524,6575,0,0,1650.0,10000.0,0
52525,6576,0,1,1650.0,10000.0,1
52526,6577,0,0,1650.0,10000.0,0
52527,6578,0,2,1650.0,10000.0,2
52528,6579,0,0,1650.0,10000.0,0
52529,6580,1,0,1650.0,10000.0,1
52530,6581,0,1,1650.0,10000.0,1
52531,6582,0,0,1650.0,10000.0,0
52532,6583,1,0,1650.0,10000.0,1
52533,6584,0,0,1650.0,10000.0,0
52534,6585,0,0,1650.0,10000.0,0
52535,6586,0,1,1650.0,10000.0,1
52536,6587,0,0,1650.0,10000.0,0
52537,6588,2,0,1650.0,10000.0,2
52538,6589,0,0,1650.0,10000.0,0
52539,6590,0,0,1650.0,10000.0,0
52540,6591,0,1,1650.0,10000.0,1
52541,6592,3,0,1650.0,10000.0,3
52542,6593,1,0,1650.0,10000.0,1
52543,6594,1,0,1650.0,10000.0,1
52544,6595,0,1,1650.0,10000.0,1
52545,6596,1,3,1650.0,10000.0,2
52546,6597,3,0,1650.0,10000.0,3
52547,6598,0,0,1650.0,10000.0,0
52548,6599,0,2,1650.0,10000.0,2
52549,6600,0,0,1650.0,10000.0,0
52550,6601,2,2,1650.0,10000.0,0
52551,6602,0,0,1650.0,10000.0,0
52552,6603,1,0,1650.0,10000.0,1
52553,6604,0,2,1650.0,10000.0,2
52554,6605,2,0,1650.0,10000.0,2
52555,6606,1,3,1650.0,10000.0,2
52556,6607,1,0,1650.0,10000.0,1
52557,6608,0,2,1650.0,10000.0,2
52558,6609,1,0,1650.0,10000.0,1
52559,6610,0,0,1650.0,10000.0,0
52560,6611,0,0,1650.0,10000.0,0
52561,6612,0,0,1650.0,10000.0,0
52562,6613,1,0,1650.0,10000.0,1
52563,6614,1,3,1650.0,10000.0,2
52564,6615,1,0,1650.0,10000.0,1
52565,6616,1,2,1650.0,10000.0,1
52566,6617,0,0,1650.0,10000.0,0
52567,6618,2,0,1650.0,10000.0,2
52568,6619,0,0,1650.0,10000.0,0
52569,6620,0,0,1650.0,10000.0,0
52570,6621,0,0,1650.0,10000.0,0
52571,6622,2,4,1650.0,10000.0,2
52572,6623,2,2,1650.0,10000.0,0
52573,6624,2,0,1650.0,10000.0,2
52574,6625,3,0,1650.0,10000.0,3
52575,6626,2,0,1650.0,10000.0,2
52576,6627,1,0,1650.0,10000.0,1
52577,6628,1,1,1650.0,10000.0,0
52578,6629,1,0,1650.0,10000.0,1
52579,6630,0,0,1650.0,10000.0,0
52580,6631,3,0,1650.0,10000.0,3
52581,6632,2,0,1650.0,10000.0,2
52582,6633,0,0,1650.0,10000.0,0
52583,6634,2,1,1650.0,10000.0,1
52584,6635,3,1,1650.0,10000.0,2
52585,6636,0,0,1650.0,10000.0,0
52586,6637,2,0,1650.0,10000.0,2
52587,6638,0,0,1650.0,10000.0,0
52588,6639,1,0,1650.0,10000.0,1
52589,6640,2,0,1650.0,10000.0,2
52590,6641,1,0,1650.0,10000.0,1
52591,6642,0,0,1650.0,10000.0,0
52592,6643,0,0,1650.0,10000.0,0
52593,6644,0,0,1650.0,10000.0,0
52594,6645,0,0,1650.0,10000.0,0
52595,6646,1,4,1650.0,10000.0,3
52596,6647,4,6,1650.0,10000.0,2
52597,6648,1,0,1650.0,10000.0,1
52598,6649,1,3,1650.0,10000.0,2
52599,6650,0,1,1650.0,10000.0,1
52600,6651,0,0,1650.0,10000.0,0
52601,6652,0,0,1650.0,10000.0,0
52602,6653,2,0,1650.0,10000.0,2
52603,6654,2,1,1650.0,10000.0,1
52604,6655,1,0,1650.0,10000.0,1
52605,6656,0,5,1650.0,10000.0,5
52606,6657,0,1,1650.0,10000.0,1
52607,6658,0,0,1650.0,10000.0,0
52608,6659,0,2,1650.0,10000.0,2
52609,6660,2,0,1650.0,10000.0,2
52610,6661,2,0,1650.0,10000.0,2
52611,6662,2,0,1650.0,10000.0,2
52612,6663,3,0,1650.0,10000.0,3
52613,6664,2,0,1650.0,10000.0,2
52614,6665,3,0,1650.0,10000.0,3
52615,6666,1,0,1650.0,10000.0,1
52616,6667,0,0,1650.0,10000.0,0
52617,6668,0,0,1650.0,10000.0,0
52618,6669,0,0,1650.0,10000.0,0
52619,6670,1,0,1650.0,10000.0,1
52620,6671,0,0,1650.0,10000.0,0
52621,6672,0,0,1650.0,10000.0,0
52622,6673,0,0,1650.0,10000.0,0
52623,6674,0,0,1650.0,10000.0,0
52624,6675,0,0,1650.0,10000.0,0
52625,6676,0,1,1650.0,10000.0,1
52626,6677,0,0,1650.0,10000.0,0
52627,6678,0,0,1650.0,10000.0,0
52628,6679,0,0,1650.0,10000.0,0
52629,6680,0,0,1650.0,10000.0,0
52630,6681,1,0,1650.0,10000.0,1
52631,6682,0,0,1650.0,10000.0,0
52632,6683,1,2,1650.0,10000.0,1
52633,6684,1,0,1650.0,10000.0,1
52634,6685,0,0,1650.0,10000.0,0
52635,6686,0,1,1650.0,10000.0,1
52636,6687,0,0,1650.0,10000.0,0
52637,6688,0,0,1650.0,10000.0,0
52638,6689,0,1,1650.0,10000.0,1
52639,6690,0,3,1650.0,10000.0,3
52640,6691,1,0,1650.0,10000.0,1
52641,6692,3,0,1650.0,10000.0,3
52642,6693,2,0,1650.0,10000.0,2
52643,6694,5,0,1650.0,10000.0,5
52644,6695,0,0,1650.0,10000.0,0
52645,6696,2,0,1650.0,10000.0,2
52646,6697,4,0,1650.0,10000.0,4
52647,6698,4,0,1650.0,10000.0,4
52648,6699,3,0,1650.0,10000.0,3
52649,6700,3,0,1650.0,10000.0,3
52650,6701,3,0,1650.0,10000.0,3
52651,6702,1,3,1650.0,10000.0,2
52652,6703,2,2,1650.0,10000.0,0
52653,6704,0,2,1650.0,10000.0,2
52654,6705,1,0,1650.0,10000.0,1
52655,6706,3,0,1650.0,10000.0,3
52656,6707,1,0,1650.0,10000.0,1
52657,6708,2,0,1650.0,10000.0,2
52658,6709,4,0,1650.0,10000.0,4
52659,6710,3,0,1650.0,10000.0,3
52660,6711,3,0,1650.0,10000.0,3
52661,6712,4,0,1650.0,10000.0,4
52662,6713,1,0,1650.0,10000.0,1
52663,6714,0,0,1650.0,10000.0,0
52664,6715,2,0,1650.0,10000.0,2
52665,6716,1,2,1650.0,10000.0,1
52666,6717,2,3,1650.0,10000.0,1
52667,6718,3,0,1650.0,10000.0,3
52668,6719,1,1,1650.0,10000.0,0
52669,6720,5,0,1650.0,10000.0,5
52670,6721,3,1,1650.0,10000.0,2
52671,6722,0,1,1650.0,10000.0,1
52672,6723,0,2,1650.0,10000.0,2
52673,6724,0,6,1650.0,10000.0,6
52674,6725,0,0,1650.0,10000.0,0
52675,6726,1,0,1650.0,10000.0,1
52676,6727,0,0,1650.0,10000.0,0
52677,6728,1,0,1650.0,10000.0,1
52678,6729,1,1,1650.0,10000.0,0
52679,6730,0,0,1650.0,10000.0,0
52680,6731,0,0,1650.0,10000.0,0
52681,6732,0,2,1650.0,10000.0,2
52682,6733,0,0,1650.0,10000.0,0
52683,6734,0,1,1650.0,10000.0,1
52684,6735,0,0,1650.0,10000.0,0
52685,6736,0,0,1650.0,10000.0,0
52686,6737,0,1,1650.0,10000.0,1
52687,6738,1,0,1650.0,10000.0,1
52688,6739,2,1,1650.0,10000.0,1
52689,6740,0,0,1650.0,10000.0,0
52690,6741,2,2,1650.0,10000.0,0
52691,6742,1,0,1650.0,10000.0,1
52692,6743,0,0,1650.0,10000.0,0
52693,6744,0,1,1650.0,10000.0,1
52694,6745,0,0,1650.0,10000.0,0
52695,6746,0,0,1650.0,10000.0,0
52696,6747,1,0,1650.0,10000.0,1
52697,6748,0,0,1650.0,10000.0,0
52698,6749,3,0,1650.0,10000.0,3
52699,6750,2,0,1650.0,10000.0,2
52700,6751,2,3,1650.0,10000.0,1
52701,6752,3,0,1650.0,10000.0,3
52702,6753,3,6,1650.0,10000.0,3
52703,6754,2,0,1650.0,10000.0,2
52704,6755,2,0,1650.0,10000.0,2
52705,6756,4,1,1650.0,10000.0,3
52706,6757,0,0,1650.0,10000.0,0
52707,6758,3,2,1650.0,10000.0,1
52708,6759,1,0,1650.0,10000.0,1
52709,6760,2,0,1650.0,10000.0,2
52710,6761,4,1,1650.0,10000.0,3
52711,6762,3,2,1650.0,10000.0,1
52712,6763,3,0,1650.0,10000.0,3
52713,6764,3,0,1650.0,10000.0,3
52714,6765,1,0,1650.0,10000.0,1
52715,6766,3,1,1650.0,10000.0,2
52716,6767,5,0,1650.0,10000.0,5
52717,6768,4,0,1650.0,10000.0,4
52718,6769,4,0,1650.0,10000.0,4
52719,6770,4,0,1650.0,10000.0,4
52720,6771,4,0,1650.0,10000.0,4
52721,6772,4,0,1650.0,10000.0,4
52722,6773,3,0,1650.0,10000.0,3
52723,6774,1,0,1650.0,10000.0,1
52724,6775,4,1,1650.0,10000.0,3
52725,6776,2,0,1650.0,10000.0,2
52726,6777,4,3,1650.0,10000.0,1
52727,6778,4,0,1650.0,10000.0,4
52728,6779,3,0,1650.0,10000.0,3
52729,6780,4,1,1650.0,10000.0,3
52730,6781,1,0,1650.0,10000.0,1
52731,6782,4,0,1650.0,10000.0,4
52732,6783,4,0,1650.0,10000.0,4
52733,6784,4,0,1650.0,10000.0,4
52734,6785,4,0,1650.0,10000.0,4
52735,6786,2,0,1650.0,10000.0,2
52736,6787,5,0,1650.0,10000.0,5
52737,6788,3,0,1650.0,10000.0,3
52738,6789,4,0,1650.0,10000.0,4
52739,6790,3,1,1650.0,10000.0,2
52740,6791,4,0,1650.0,10000.0,4
52741,6792,3,0,1650.0,10000.0,3
52742,6793,4,1,1650.0,10000.0,3
52743,6794,4,0,1650.0,10000.0,4
52744,6795,3,0,1650.0,10000.0,3
52745,6796,4,0,1650.0,10000.0,4
52746,6797,2,0,1650.0,10000.0,2
52747,6798,2,0,1650.0,10000.0,2
52748,6799,3,0,1650.0,10000.0,3
52749,6800,2,0,1650.0,10000.0,2
52750,6801,4,0,1650.0,10000.0,4
52751,6802,4,0,1650.0,10000.0,4
52752,6803,4,0,1650.0,10000.0,4
52753,6804,4,1,1650.0,10000.0,3
52754,6805,4,1,1650.0,10000.0,3
52755,6806,4,0,1650.0,10000.0,4
52756,6807,4,0,1650.0,10000.0,4
52757,6808,5,0,1650.0,10000.0,5
52758,6809,3,0,1650.0,10000.0,3
52759,6810,3,0,1650.0,10000.0,3
52760,6811,3,0,1650.0,10000.0,3
52761,6812,4,0,1650.0,10000.0,4
52762,6813,2,0,1650.0,10000.0,2
52763,6814,3,0,1650.0,10000.0,3
52764,6815,4,0,1650.0,10000.0,4
52765,6816,4,0,1650.0,10000.0,4
52766,6817,5,0,1650.0,10000.0,5
52767,6818,3,0,1650.0,10000.0,3
52768,6819,4,2,1650.0,10000.0,2
52769,6820,5,0,1650.0,10000.0,5
52770,6821,3,0,1650.0,10000.0,3
52771,6822,2,2,1650.0,10000.0,0
52772,6823,1,0,1650.0,10000.0,1
52773,6824,0,1,1650.0,10000.0,1
52774,6825,1,0,1650.0,10000.0,1
52775,6826,2,0,1650.0,10000.0,2
52776,6827,5,0,1650.0,10000.0,5
52777,6828,4,0,1650.0,10000.0,4
52778,6829,4,0,1650.0,10000.0,4
52779,6830,3,0,1650.0,10000.0,3
52780,6831,4,0,1650.0,10000.0,4
52781,6832,2,0,1650.0,10000.0,2
52782,6833,2,0,1650.0,10000.0,2
52783,6834,4,2,1650.0,10000.0,2
52784,6835,2,0,1650.0,10000.0,2
52785,6836,2,0,1650.0,10000.0,2
52786,6837,2,0,1650.0,10000.0,2
52787,6838,4,0,1650.0,10000.0,4
52788,6839,3,1,1650.0,10000.0,2
52789,6840,4,0,1650.0,10000.0,4
52790,6841,4,1,1650.0,10000.0,3
52791,6842,4,0,1650.0,10000.0,4
52792,6843,4,4,1650.0,10000.0,0
52793,6844,4,1,1650.0,10000.0,3
52794,6845,3,0,1650.0,10000.0,3
52795,6846,3,2,1650.0,10000.0,1
52796,6847,4,0,1650.0,10000.0,4
52797,6848,3,0,1650.0,10000.0,3
52798,6849,4,0,1650.0,10000.0,4
52799,6850,4,0,1650.0,10000.0,4
52800,6851,4,0,1650.0,10000.0,4
52801,6852,4,0,1650.0,10000.0,4
52802,6853,4,0,1650.0,10000.0,4
52803,6854,4,0,1650.0,10000.0,4
52804,6855,1,0,1650.0,10000.0,1
52805,6856,2,0,1650.0,10000.0,2
52806,6857,1,0,1650.0,10000.0,1
52807,6858,0,0,1650.0,10000.0,0
52808,6859,0,0,1650.0,10000.0,0
52809,6860,0,3,1650.0,10000.0,3
52810,6861,0,0,1650.0,10000.0,0
52811,6862,0,0,1650.0,10000.0,0
52812,6863,0,1,1650.0,10000.0,1
52813,6864,0,0,1650.0,10000.0,0
52814,6865,0,0,1650.0,10000.0,0
52815,6866,1,0,1650.0,10000.0,1
52816,6867,2,0,1650.0,10000.0,2
52817,6868,0,1,1650.0,10000.0,1
52818,6869,0,3,1650.0,10000.0,3
52819,6870,0,0,1650.0,10000.0,0
52820,6871,0,0,1650.0,10000.0,0
52821,6872,0,0,1650.0,10000.0,0
52822,6873,0,0,1650.0,10000.0,0
52823,6874,0,0,1650.0,10000.0,0
52824,6875,0,0,1650.0,10000.0,0
52825,6876,1,0,1650.0,10000.0,1
52826,6877,1,1,1650.0,10000.0,0
52827,6878,1,1,1650.0,10000.0,0
52828,6879,0,4,1650.0,10000.0,4
52829,6880,0,0,1650.0,10000.0,0
52830,6881,0,0,1650.0,10000.0,0
52831,6882,0,0,1650.0,10000.0,0
52832,6883,0,0,1650.0,10000.0,0
52833,6884,0,0,1650.0,10000.0,0
52834,6885,0,1,1650.0,10000.0,1
52835,6886,1,0,1650.0,10000.0,1
52836,6887,0,0,1650.0,10000.0,0
52837,6888,2,1,1650.0,10000.0,1
52838,6889,1,0,1650.0,10000.0,1
52839,6890,0,1,1650.0,10000.0,1
52840,6891,0,0,1650.0,10000.0,0
52841,6892,0,0,1650.0,10000.0,0
52842,6893,0,1,1650.0,10000.0,1
52843,6894,0,0,1650.0,10000.0,0
52844,6895,0,0,1650.0,10000.0,0
52845,6896,1,1,1650.0,10000.0,0
52846,6897,0,0,1650.0,10000.0,0
52847,6898,1,0,1650.0,10000.0,1
52848,6899,2,0,1650.0,10000.0,2
52849,6900,0,0,1650.0,10000.0,0
52850,6901,0,0,1650.0,10000.0,0
52851,6902,0,4,1650.0,10000.0,4
52852,6903,0,0,1650.0,10000.0,0
52853,6904,0,1,1650.0,10000.0,1
52854,6905,0,2,1650.0,10000.0,2
52855,6906,0,0,1650.0,10000.0,0
52856,6907,1,0,1650.0,10000.0,1
52857,6908,0,0,1650.0,10000.0,0
52858,6909,0,0,1650.0,10000.0,0
52859,6910,1,0,1650.0,10000.0,1
52860,6911,0,0,1650.0,10000.0,0
52861,6912,0,0,1650.0,10000.0,0
52862,6913,1,4,1650.0,10000.0,3
52863,6914,0,0,1650.0,10000.0,0
52864,6915,0,0,1650.0,10000.0,0
52865,6916,0,4,1650.0,10000.0,4
52866,6917,1,0,1650.0,10000.0,1
52867,6918,0,0,1650.0,10000.0,0
52868,6919,0,1,1650.0,10000.0,1
52869,6920,2,0,1650.0,10000.0,2
52870,6921,0,0,1650.0,10000.0,0
52871,6922,0,2,1650.0,10000.0,2
52872,6923,0,0,1650.0,10000.0,0
52873,6924,0,0,1650.0,10000.0,0
52874,6925,0,1,1650.0,10000.0,1
